direction_name,block_id,route_id,service_id,direction_id,trip_headsign,wheelchair_accessible,shape_id,trip_id,start_time,end_time
Northbound,a_3130._Timetable_-_2023-10,302,Weekday_merged_999971,0,North Campus,1,100.0.1938512711_Timetable_-_2023-10,1070__3130._Timetable_-_2023-10,0 days 17:05:00,0 days 17:55:00
Southbound,a_3110_Timetable_-_2023-10,302,Weekday_merged_999971,1,Whitby Station,1,100.0.1938512712_Timetable_-_2023-10,1073__3110_Timetable_-_2023-10,0 days 17:30:00,0 days 18:20:00
Northbound,a_3127._Timetable_-_2023-10,302,Weekday_merged_999971,0,North Campus,1,100.0.1938512711_Timetable_-_2023-10,1074__3127._Timetable_-_2023-10,0 days 17:35:00,0 days 18:25:00
Southbound,a_3130._Timetable_-_2023-10,302,Weekday_merged_999971,1,Whitby Station,1,100.0.1938512712_Timetable_-_2023-10,1077__3130._Timetable_-_2023-10,0 days 18:00:00,0 days 18:46:00
Northbound,a_3129_Timetable_-_2023-10,302,Weekday_merged_999971,0,North Campus,1,100.0.1938512711_Timetable_-_2023-10,1078__3129_Timetable_-_2023-10,0 days 18:05:00,0 days 18:55:00
Southbound,a_3127._Timetable_-_2023-10,302,Weekday_merged_999971,1,Whitby Station,1,100.0.1938512712_Timetable_-_2023-10,1081__3127._Timetable_-_2023-10,0 days 18:30:00,0 days 19:16:00
Northbound,a_3131_Timetable_-_2023-10,302,Weekday_merged_999971,0,North Campus,1,100.0.1938512711_Timetable_-_2023-10,1082__3131_Timetable_-_2023-10,0 days 18:35:00,0 days 19:25:00
Southbound,a_3129_Timetable_-_2023-10,302,Weekday_merged_999971,1,Whitby Station,1,100.0.1938512712_Timetable_-_2023-10,1084__3129_Timetable_-_2023-10,0 days 19:00:00,0 days 19:46:00
Northbound,a_3125_Timetable_-_2023-10,302,Weekday_merged_999971,0,North Campus,1,100.0.1938512711_Timetable_-_2023-10,1085__3125_Timetable_-_2023-10,0 days 19:05:00,0 days 19:55:00
Northbound,a_3128_Timetable_-_2023-10,302,Weekday_merged_999971,0,North Campus,1,100.0.1938512711_Timetable_-_2023-10,1086__3128_Timetable_-_2023-10,0 days 19:35:00,0 days 20:23:00
Southbound,a_3131_Timetable_-_2023-10,302,Weekday_merged_999971,1,Whitby Station,1,100.0.1938512712_Timetable_-_2023-10,1087__3131_Timetable_-_2023-10,0 days 19:30:00,0 days 20:16:00
Northbound,a_3126._Timetable_-_2023-10,302,Weekday_merged_999971,0,North Campus,1,100.0.1938512711_Timetable_-_2023-10,1088__3126._Timetable_-_2023-10,0 days 20:05:00,0 days 20:53:00
Southbound,a_3125_Timetable_-_2023-10,302,Weekday_merged_999971,1,Whitby Station,1,100.0.1938512712_Timetable_-_2023-10,1089__3125_Timetable_-_2023-10,0 days 20:00:00,0 days 20:46:00
Southbound,a_3128_Timetable_-_2023-10,302,Weekday_merged_999971,1,Whitby Station,1,100.0.1938512712_Timetable_-_2023-10,1090__3128_Timetable_-_2023-10,0 days 20:30:00,0 days 21:16:00
Northbound,a_3130._Timetable_-_2023-10,302,Weekday_merged_999971,0,North Campus,1,100.0.1938512711_Timetable_-_2023-10,1091__3130._Timetable_-_2023-10,0 days 20:35:00,0 days 21:23:00
Southbound,a_3126._Timetable_-_2023-10,302,Weekday_merged_999971,1,Whitby Station,1,100.0.1938512712_Timetable_-_2023-10,1092__3126._Timetable_-_2023-10,0 days 21:00:00,0 days 21:46:00
Northbound,a_3122_Timetable_-_2023-10,302,Weekday_merged_999971,0,North Campus,1,100.0.1938512711_Timetable_-_2023-10,1093__3122_Timetable_-_2023-10,0 days 21:05:00,0 days 21:51:00
Southbound,a_3130._Timetable_-_2023-10,302,Weekday_merged_999971,1,Whitby Station,1,100.0.1938512712_Timetable_-_2023-10,1094__3130._Timetable_-_2023-10,0 days 21:30:00,0 days 22:16:00
Northbound,a_3129_Timetable_-_2023-10,302,Weekday_merged_999971,0,North Campus,1,100.0.1938512711_Timetable_-_2023-10,1095__3129_Timetable_-_2023-10,0 days 21:35:00,0 days 22:21:00
Southbound,a_3122_Timetable_-_2023-10,302,Weekday_merged_999971,1,Whitby Station,1,100.0.1938512712_Timetable_-_2023-10,1096__3122_Timetable_-_2023-10,0 days 21:55:00,0 days 22:41:00
Westbound,a_2068_Timetable_-_2023-10,916,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952648509161_Timetable_-_2023-10,10__2068_Timetable_-_2023-10,0 days 16:20:00,0 days 17:13:00
Southbound,a_2056_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11661__2056_Timetable_-_2023-10,0 days 06:14:00,0 days 06:38:00
Southbound,a_2058_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11662__2058_Timetable_-_2023-10,0 days 06:44:00,0 days 07:08:00
Southbound,a_2057_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11663__2057_Timetable_-_2023-10,0 days 07:14:00,0 days 07:38:00
Southbound,a_2056_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11664__2056_Timetable_-_2023-10,0 days 07:44:00,0 days 08:08:00
Southbound,a_2058_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11665__2058_Timetable_-_2023-10,0 days 08:19:00,0 days 08:41:00
Northbound,a_2057_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11666__2057_Timetable_-_2023-10,0 days 07:00:00,0 days 07:14:00
Northbound,a_2056_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11667__2056_Timetable_-_2023-10,0 days 07:30:00,0 days 07:44:00
Northbound,a_2058_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11668__2058_Timetable_-_2023-10,0 days 08:05:00,0 days 08:19:00
Northbound,a_2057_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11669__2057_Timetable_-_2023-10,0 days 08:35:00,0 days 08:49:00
Southbound,a_2057_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11670__2057_Timetable_-_2023-10,0 days 08:49:00,0 days 09:11:00
Northbound,a_2056_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11671__2056_Timetable_-_2023-10,0 days 16:35:00,0 days 16:50:00
Northbound,a_2058_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11672__2058_Timetable_-_2023-10,0 days 17:05:00,0 days 17:22:00
Northbound,a_2057_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11673__2057_Timetable_-_2023-10,0 days 17:35:00,0 days 17:52:00
Northbound,a_2056_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11674__2056_Timetable_-_2023-10,0 days 18:08:00,0 days 18:25:00
Northbound,a_2058_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11675__2058_Timetable_-_2023-10,0 days 18:38:00,0 days 18:52:00
Northbound,a_2057_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11676__2057_Timetable_-_2023-10,0 days 19:08:00,0 days 19:22:00
Southbound,a_2056_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11677__2056_Timetable_-_2023-10,0 days 16:50:00,0 days 17:12:00
Southbound,a_2058_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11678__2058_Timetable_-_2023-10,0 days 17:22:00,0 days 17:44:00
Southbound,a_2057_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11679__2057_Timetable_-_2023-10,0 days 17:52:00,0 days 18:14:00
Southbound,a_2056_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11680__2056_Timetable_-_2023-10,0 days 18:25:00,0 days 18:47:00
Southbound,a_2058_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11681__2058_Timetable_-_2023-10,0 days 18:52:00,0 days 19:14:00
Southbound,a_2057_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11682__2057_Timetable_-_2023-10,0 days 19:22:00,0 days 19:44:00
Southbound,a_2058_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11683__2058_Timetable_-_2023-10,0 days 15:49:00,0 days 16:11:00
Northbound,a_2057_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11684__2057_Timetable_-_2023-10,0 days 16:05:00,0 days 16:20:00
Southbound,a_2057_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11685__2057_Timetable_-_2023-10,0 days 16:20:00,0 days 16:42:00
Northbound,a_2058_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11686__2058_Timetable_-_2023-10,0 days 15:35:00,0 days 15:49:00
Northbound,a_2056_Timetable_-_2023-10,319,Weekday_merged_999971,0,Taunton,1,100.0.1980069561_Timetable_-_2023-10,11687__2056_Timetable_-_2023-10,0 days 09:05:00,0 days 09:19:00
Southbound,a_2056_Timetable_-_2023-10,319,Weekday_merged_999971,1,Whitby Station,1,100.0.1980069562_Timetable_-_2023-10,11688__2056_Timetable_-_2023-10,0 days 09:19:00,0 days 09:41:00
Southbound,a_2009_Timetable_-_2023-10,112,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952651144_Timetable_-_2023-10,11720__2009_Timetable_-_2023-10,0 days 19:51:00,0 days 20:16:00
Southbound,a_2035_Timetable_-_2023-10,112,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952651144_Timetable_-_2023-10,11721__2035_Timetable_-_2023-10,0 days 19:21:00,0 days 19:49:00
Southbound,a_4071_Timetable_-_2023-10,403,Weekday_merged_999971,1,B - Phillip Murray,1,100.0.1667218438_Timetable_-_2023-10,11723__4071_Timetable_-_2023-10,0 days 21:50:00,0 days 22:02:00
Northbound,a_3125_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,1172__3125_Timetable_-_2023-10,0 days 20:50:00,0 days 21:38:00
Northbound,a_3120_Timetable_-_2023-10,392,Weekday_merged_999971,0,Whitby Station,1,100.0.1952652992_Timetable_-_2023-10,1186__3120_Timetable_-_2023-10,0 days 15:18:00,0 days 15:29:00
Southbound,a_4051_Timetable_-_2023-10,901,Weekday_merged_999971,1,Windfields Farm,1,100.0.1952649234_Timetable_-_2023-10,1194__4051_Timetable_-_2023-10,0 days 13:29:00,0 days 13:34:00
Southbound,a_4048_Timetable_-_2023-10,901,Weekday_merged_999971,1,Windfields Farm,1,100.0.1952649234_Timetable_-_2023-10,1196__4048_Timetable_-_2023-10,0 days 14:59:00,0 days 15:04:00
Northbound,a_4048_Timetable_-_2023-10,901,Weekday_merged_999971,0,Drop off only,1,100.0.1952649233_Timetable_-_2023-10,1197__4048_Timetable_-_2023-10,0 days 14:32:00,0 days 14:36:00
Southbound,a_4021_Timetable_-_2023-10,901,Weekday_merged_999971,1,Windfields Farm,1,100.0.1952649234_Timetable_-_2023-10,1198__4021_Timetable_-_2023-10,0 days 13:59:00,0 days 14:04:00
Southbound,a_4049_Timetable_-_2023-10,901,Weekday_merged_999971,1,Windfields Farm,1,100.0.1952649234_Timetable_-_2023-10,1199__4049_Timetable_-_2023-10,0 days 14:29:00,0 days 14:34:00
Northbound,a_4021_Timetable_-_2023-10,901,Weekday_merged_999971,0,Drop off only,1,100.0.1952649233_Timetable_-_2023-10,1200__4021_Timetable_-_2023-10,0 days 15:32:00,0 days 15:36:00
Southbound,a_4027_Timetable_-_2023-10,901,Weekday_merged_999971,1,Windfields Farm,1,100.0.1952649234_Timetable_-_2023-10,1201__4027_Timetable_-_2023-10,0 days 06:38:00,0 days 06:43:00
Southbound,a_4051_Timetable_-_2023-10,901,Weekday_merged_999971,1,Windfields Farm,1,100.0.1952649234_Timetable_-_2023-10,1202__4051_Timetable_-_2023-10,0 days 15:29:00,0 days 15:34:00
Southbound,a_4008_Timetable_-_2023-10,901,Weekday_merged_999971,1,Windfields Farm,1,100.0.1952649234_Timetable_-_2023-10,1204__4008_Timetable_-_2023-10,0 days 05:39:00,0 days 05:44:00
Northbound,a_4049_Timetable_-_2023-10,901,Weekday_merged_999971,0,Drop off only,1,100.0.1952649233_Timetable_-_2023-10,1205__4049_Timetable_-_2023-10,0 days 21:51:00,0 days 21:55:00
Southbound,a_4069_Timetable_-_2023-10,901,Weekday_merged_999971,1,Windfields Farm,1,100.0.1952649234_Timetable_-_2023-10,1206__4069_Timetable_-_2023-10,0 days 05:54:00,0 days 05:59:00
Northbound,a_4027_Timetable_-_2023-10,901,Weekday_merged_999971,0,Drop off only,1,100.0.1952649233_Timetable_-_2023-10,1213__4027_Timetable_-_2023-10,0 days 11:02:00,0 days 11:06:00
Southbound,a_4048_Timetable_-_2023-10,901,Weekday_merged_999971,1,Windfields Farm,1,100.0.1952649234_Timetable_-_2023-10,1214__4048_Timetable_-_2023-10,0 days 09:59:00,0 days 10:04:00
Southbound,a_3111_Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,1215__3111_Timetable_-_2023-10,0 days 15:41:00,0 days 15:48:00
Southbound,a_3128_Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,1216__3128_Timetable_-_2023-10,0 days 19:11:00,0 days 19:18:00
Southbound,a_4049_Timetable_-_2023-10,901,Weekday_merged_999971,1,Windfields Farm,1,100.0.1952649234_Timetable_-_2023-10,1218__4049_Timetable_-_2023-10,0 days 10:59:00,0 days 11:04:00
Northbound,a_4088_Timetable_-_2023-10,901,Weekday_merged_999971,0,Windfields Farm,1,100.0.1952649231_Timetable_-_2023-10,1220__4088_Timetable_-_2023-10,0 days 06:29:00,0 days 07:07:00
Northbound,a_4049_Timetable_-_2023-10,901,Weekday_merged_999971,0,Drop off only,1,100.0.1952649233_Timetable_-_2023-10,1221__4049_Timetable_-_2023-10,0 days 14:02:00,0 days 14:06:00
Northbound,a_4051_Timetable_-_2023-10,901,Weekday_merged_999971,0,Drop off only,1,100.0.1952649233_Timetable_-_2023-10,1223__4051_Timetable_-_2023-10,0 days 15:02:00,0 days 15:06:00
Northbound,a_4008_Timetable_-_2023-10,901,Weekday_merged_999971,0,Drop off only,1,100.0.1952649233_Timetable_-_2023-10,1225__4008_Timetable_-_2023-10,0 days 10:02:00,0 days 10:06:00
Northbound,a_4021_Timetable_-_2023-10,901,Weekday_merged_999971,0,Drop off only,1,100.0.1952649233_Timetable_-_2023-10,1226__4021_Timetable_-_2023-10,0 days 13:32:00,0 days 13:36:00
Southbound,a_3117_Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,1247__3117_Timetable_-_2023-10,0 days 06:43:00,0 days 06:50:00
Northbound,a_3107_Timetable_-_2023-10,392,Weekday_merged_999971,0,Whitby Station,1,100.0.1952652992_Timetable_-_2023-10,1248__3107_Timetable_-_2023-10,0 days 06:50:00,0 days 07:01:00
Southbound,a_3114_Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,1249__3114_Timetable_-_2023-10,0 days 07:13:00,0 days 07:20:00
Northbound,a_3114_Timetable_-_2023-10,392,Weekday_merged_999971,0,Whitby Station,1,100.0.1952652992_Timetable_-_2023-10,1250__3114_Timetable_-_2023-10,0 days 07:20:00,0 days 07:31:00
Southbound,a_3107_Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,1251__3107_Timetable_-_2023-10,0 days 07:43:00,0 days 07:50:00
Northbound,a_3107_Timetable_-_2023-10,392,Weekday_merged_999971,0,Whitby Station,1,100.0.1952652992_Timetable_-_2023-10,1252__3107_Timetable_-_2023-10,0 days 07:50:00,0 days 08:01:00
Southbound,a_3108_Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,1253__3108_Timetable_-_2023-10,0 days 08:13:00,0 days 08:20:00
Northbound,a_3108_Timetable_-_2023-10,392,Weekday_merged_999971,0,Whitby Station,1,100.0.1952652992_Timetable_-_2023-10,1254__3108_Timetable_-_2023-10,0 days 08:20:00,0 days 08:31:00
Southbound,a_2027_Timetable_-_2023-10,112,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952651144_Timetable_-_2023-10,1262__2027_Timetable_-_2023-10,0 days 05:15:00,0 days 05:42:00
Westbound,a_2050_Timetable_-_2023-10,103,Weekday_merged_999971,1,A - Altona & Pine Grove via Strouds,1,100.0.1801294746_Timetable_-_2023-10,1263__2050_Timetable_-_2023-10,0 days 05:59:00,0 days 06:14:00
Westbound,a_2050_Timetable_-_2023-10,103,Weekday_merged_999971,1,A - Altona & Pine Grove via Strouds,1,100.0.1801294748_Timetable_-_2023-10,1265__2050_Timetable_-_2023-10,0 days 05:15:00,0 days 05:20:00
Northbound,a_3110_Timetable_-_2023-10,392,Weekday_merged_999971,0,Whitby Station,1,100.0.1952652992_Timetable_-_2023-10,1266__3110_Timetable_-_2023-10,0 days 16:18:00,0 days 16:29:00
Southbound,a_3110_Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,1267__3110_Timetable_-_2023-10,0 days 16:11:00,0 days 16:18:00
Northbound,a_3130._Timetable_-_2023-10,392,Weekday_merged_999971,0,Whitby Station,1,100.0.1952652992_Timetable_-_2023-10,1268__3130._Timetable_-_2023-10,0 days 16:48:00,0 days 16:59:00
Westbound,a_2063_Timetable_-_2023-10,103,Weekday_merged_999971,1,A - Altona & Pine Grove via Strouds,1,100.0.1801294748_Timetable_-_2023-10,1269__2063_Timetable_-_2023-10,0 days 05:45:00,0 days 05:50:00
Southbound,a_3130._Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,1270__3130._Timetable_-_2023-10,0 days 16:41:00,0 days 16:48:00
Northbound,a_3127._Timetable_-_2023-10,392,Weekday_merged_999971,0,Whitby Station,1,100.0.1952652992_Timetable_-_2023-10,1271__3127._Timetable_-_2023-10,0 days 17:18:00,0 days 17:29:00
Northbound,a_3115_Timetable_-_2023-10,392,Weekday_merged_999971,0,Whitby Station,1,100.0.1952652992_Timetable_-_2023-10,1272__3115_Timetable_-_2023-10,0 days 17:48:00,0 days 17:59:00
Southbound,a_3115_Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,1273__3115_Timetable_-_2023-10,0 days 17:41:00,0 days 17:48:00
Southbound,a_3131_Timetable_-_2023-10,392,Weekday_merged_999971,1,Ontario Shores,1,100.0.1952652991_Timetable_-_2023-10,1274__3131_Timetable_-_2023-10,0 days 18:11:00,0 days 18:18:00
Eastbound,a_4054_Timetable_-_2023-10,502,Weekday_merged_999971,0,Simpson,1,100.0.1952652002_Timetable_-_2023-10,1275__4054_Timetable_-_2023-10,0 days 08:48:00,0 days 09:13:00
Eastbound,a_4055_Timetable_-_2023-10,502,Weekday_merged_999971,0,Simpson,1,100.0.1952652002_Timetable_-_2023-10,1276__4055_Timetable_-_2023-10,0 days 09:18:00,0 days 09:43:00
Southbound,a_3105_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513586_Timetable_-_2023-10,1277__3105_Timetable_-_2023-10,0 days 05:36:00,0 days 05:55:00
Northbound,a_3101_Timetable_-_2023-10,905,Weekday_merged_999971,0,C - Uxbridge,1,100.0.1938513581_Timetable_-_2023-10,1278__3101_Timetable_-_2023-10,0 days 05:50:00,0 days 07:17:00
Southbound,a_3104_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513582_Timetable_-_2023-10,1279__3104_Timetable_-_2023-10,0 days 06:03:00,0 days 07:25:00
Southbound,a_3111_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513586_Timetable_-_2023-10,1280__3111_Timetable_-_2023-10,0 days 06:36:00,0 days 06:55:00
Northbound,a_3102_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,1281__3102_Timetable_-_2023-10,0 days 06:15:00,0 days 07:01:00
Northbound,a_3116_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,1282__3116_Timetable_-_2023-10,0 days 06:50:00,0 days 07:36:00
Southbound,a_3102_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,1283__3102_Timetable_-_2023-10,0 days 07:10:00,0 days 07:55:00
Northbound,a_3106_Timetable_-_2023-10,905,Weekday_merged_999971,0,C - Uxbridge,1,100.0.1938513581_Timetable_-_2023-10,1284__3106_Timetable_-_2023-10,0 days 07:20:00,0 days 08:47:00
Southbound,a_3101_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513582_Timetable_-_2023-10,1285__3101_Timetable_-_2023-10,0 days 07:33:00,0 days 08:55:00
Southbound,a_3116_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,1286__3116_Timetable_-_2023-10,0 days 07:40:00,0 days 08:25:00
Northbound,a_3105_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,1287__3105_Timetable_-_2023-10,0 days 07:50:00,0 days 08:36:00
Northbound,a_3112_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,1288__3112_Timetable_-_2023-10,0 days 08:20:00,0 days 09:06:00
Southbound,a_3105_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,1289__3105_Timetable_-_2023-10,0 days 08:40:00,0 days 09:24:00
Northbound,a_3111_Timetable_-_2023-10,905,Weekday_merged_999971,0,C - Uxbridge,1,100.0.1938513581_Timetable_-_2023-10,1290__3111_Timetable_-_2023-10,0 days 08:50:00,0 days 10:20:00
Southbound,a_3106_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513582_Timetable_-_2023-10,1291__3106_Timetable_-_2023-10,0 days 09:00:00,0 days 10:26:00
Southbound,a_3112_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,1292__3112_Timetable_-_2023-10,0 days 09:10:00,0 days 09:54:00
Northbound,a_3114_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,1293__3114_Timetable_-_2023-10,0 days 09:20:00,0 days 10:06:00
Northbound,a_3120_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,1294__3120_Timetable_-_2023-10,0 days 09:50:00,0 days 10:36:00
Southbound,a_3114_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,1295__3114_Timetable_-_2023-10,0 days 10:10:00,0 days 10:55:00
Northbound,a_3116_Timetable_-_2023-10,905,Weekday_merged_999971,0,C - Uxbridge,1,100.0.1938513581_Timetable_-_2023-10,1296__3116_Timetable_-_2023-10,0 days 10:20:00,0 days 11:50:00
Southbound,a_3111_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513582_Timetable_-_2023-10,1297__3111_Timetable_-_2023-10,0 days 10:30:00,0 days 11:56:00
Southbound,a_3120_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,1298__3120_Timetable_-_2023-10,0 days 10:40:00,0 days 11:25:00
Northbound,a_3119_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,1299__3119_Timetable_-_2023-10,0 days 10:50:00,0 days 11:36:00
Eastbound,a_4013_Timetable_-_2023-10,411,Weekday_merged_999971,0,Courtice,1,100.0.1952650522_Timetable_-_2023-10,12__4013_Timetable_-_2023-10,0 days 13:36:00,0 days 14:11:00
Northbound,a_3105_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,1300__3105_Timetable_-_2023-10,0 days 11:20:00,0 days 12:06:00
Southbound,a_3119_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,1301__3119_Timetable_-_2023-10,0 days 11:40:00,0 days 12:25:00
Northbound,a_3124_Timetable_-_2023-10,905,Weekday_merged_999971,0,C - Uxbridge,1,100.0.1938513581_Timetable_-_2023-10,1302__3124_Timetable_-_2023-10,0 days 11:50:00,0 days 13:20:00
Southbound,a_3116_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513582_Timetable_-_2023-10,1303__3116_Timetable_-_2023-10,0 days 12:00:00,0 days 13:26:00
Southbound,a_3105_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,1304__3105_Timetable_-_2023-10,0 days 12:10:00,0 days 12:55:00
Northbound,a_3121_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,1305__3121_Timetable_-_2023-10,0 days 12:20:00,0 days 13:06:00
Northbound,a_3123_Timetable_-_2023-10,905,Weekday_merged_999971,0,A - Harmony Terminal,1,100.0.1938513583_Timetable_-_2023-10,1306__3123_Timetable_-_2023-10,0 days 12:50:00,0 days 13:36:00
Southbound,a_3121_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,1307__3121_Timetable_-_2023-10,0 days 13:10:00,0 days 13:55:00
Northbound,a_3103_Timetable_-_2023-10,905,Weekday_merged_999971,0,C - Uxbridge,1,100.0.1938513581_Timetable_-_2023-10,1308__3103_Timetable_-_2023-10,0 days 13:20:00,0 days 14:50:00
Southbound,a_3124_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513582_Timetable_-_2023-10,1309__3124_Timetable_-_2023-10,0 days 13:30:00,0 days 14:58:00
Southbound,a_3123_Timetable_-_2023-10,905,Weekday_merged_999971,1,Whitby Station,1,100.0.1938513585_Timetable_-_2023-10,1310__3123_Timetable_-_2023-10,0 days 13:40:00,0 days 14:25:00
